series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_target_N,FM_N,k_vdi,k_meas,delta_k,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M12,8.8,12.0,1.75,10.863,84.3,26.479933852648163,31.5746143484539,209585.95932926936,208768.41754253188,0.13423889391740662,0.1093322424682562,82.74630345237864,15100.497815816958,0.015492735288911662,2.6214976555894632e-06,3.8481849638196953e-07,0.12800333595307983,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,39699.31409497676,19445.421058649783,470.92899282297464,1.35901592332112,1.6987699041514002,1,ok
M8,10.9,8.0,1.25,7.188,36.6,17.478760354688774,32.48128592375769,207998.5220964749,208461.55321008243,0.142224061476036,0.11804095804388716,37.54928297041193,3364.1398124348584,0.006108382940444886,2.9881035036040297e-06,9.56707400559938e-07,0.24252300650205566,34404.0,24082.8,24082.8,0.7,0.7,0.0,24898.681301604964,19986.081223559617,680.2918388416656,1.3817599246825305,1.5287556613508848,1,ok
M10,12.9,10.0,1.5,9.026,58.0,20.945330663507,51.245873829566406,209987.19509451362,209573.78120575327,0.13498937742597117,0.0958774782938105,71.38571658620016,10925.721049284291,0.004752642600159281,4.136482128190641e-06,1.0199724031129492e-06,0.19780498342823405,63800.0,44660.0,44660.0,0.7,0.7,0.0,46821.16207109519,34973.75295662829,807.2614150188826,1.3626317070713332,1.5112824387518422,1,ok
M12,12.9,12.0,1.75,10.863,84.3,22.436831401157793,52.576770098023836,203567.5647411277,206016.41812314081,0.09991682836851562,0.08247860224551579,99.0222833649885,12438.810219076906,0.014975261062629187,2.1646943286334396e-06,1.1275221401331456e-06,0.3424811675750978,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,69171.05824707451,52183.56138946693,820.5344987790571,1.3405895811044914,1.4868357172249813,1,ok
M12,12.9,12.0,1.75,10.863,84.3,25.088126026114338,57.273045126550564,209863.31021674845,202903.00013584265,0.10277720484750909,0.14773346162681972,169.21275109511802,446.6064456774367,0.006265330482512358,3.6282011361008466e-06,8.453502634785491e-07,0.1889662570006526,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,64995.39354839202,63148.259887781634,771.0011097080904,1.4267164938536498,1.5823582931831388,1,ok
M12,12.9,12.0,1.75,10.863,84.3,18.92056060322035,68.4840864863466,206733.6010763241,202210.89429912748,0.17092567667562186,0.13124134229664705,130.84995120256593,21764.58575881612,0.0183817204149813,1.9533724421663844e-06,3.0494921036840245e-06,0.6095492044079835,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,78177.58593355569,52738.76109700401,927.3734986186914,1.1861456054528547,1.3155433078658936,0,yield_margin
M16,8.8,16.0,2.0,14.701,157.0,34.644810119990765,33.20292095657476,208058.15820617366,203687.96161053845,0.1422660203703999,0.09851462593520113,185.1591137538283,9445.38545252,0.007469634100799356,2.2464653015665255e-06,2.3594628019746312e-07,0.09504720406992338,100480.0,70336.0,70336.0,0.7,0.7,0.0,71233.75747862476,58779.3488022075,453.71820050079464,1.4105671742804136,1.763208967850517,1,ok
M20,10.9,20.0,2.5,18.376,245.0,30.437153124716538,54.12438185202742,204190.64274004998,206918.46995707654,0.16673569973530472,0.1302982753384001,513.9929292294737,19990.17465595031,0.005806718767084225,2.358569570116475e-06,8.688582802601038e-07,0.2692107525064347,230300.0,161210.0,161210.0,0.7,0.7,0.0,166591.56996186345,144802.2168157087,679.9655916810754,1.382422892423193,1.5294891575745966,1,ok
M10,10.9,10.0,1.5,9.026,58.0,18.59169227547902,26.723143692618603,209024.34958200165,208714.6775048319,0.16851679215954893,0.15424856612775037,81.87658430883015,2004.1804716478325,0.009193980741601266,3.5933405462366753e-06,7.463089002429499e-07,0.17197446693496507,54520.0,38164.0,38164.0,0.7,0.7,0.0,38508.667868253106,34385.88752926817,663.9425494526397,1.415785147035605,1.5664005882096057,1,ok
M8,12.9,8.0,1.25,7.188,36.6,18.12078425646913,78.55693561680937,205275.81194060296,206502.4665368774,0.1191651862975254,0.10235030946021477,39.78454474742517,4411.502933282345,0.006168198792522419,2.616414669943738e-06,2.0241072110303422e-06,0.43618094321009143,40260.0,28182.0,28182.0,0.7,0.7,0.0,30106.213510413178,24365.50689040505,822.5741396287754,1.337265477974333,1.483148984662442,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.173531998974124,52.13330513258187,206454.37028778807,208774.77628981156,0.11641399443603766,0.07708529944532799,29.360957345695876,7837.707944896806,0.008853825699992221,4.940774946317244e-06,3.2722451409113092e-06,0.3984216653749247,37120.0,25984.0,25984.0,0.7,0.7,0.0,29106.712652128062,20190.981567636103,501.8398733125528,1.2753071926618298,1.5941339908272871,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.217916231793723,78.22797604313051,204110.7165829625,209640.8269964597,0.10871711983742235,0.1372601631954162,43.83137416483903,8670.897327947092,0.006992245638582,2.260454442486803e-06,3.536439457260724e-06,0.6100576478404662,37120.0,25984.0,25984.0,0.7,0.7,0.0,31273.747228553588,21396.644343025644,539.2025384233377,1.1869380323605307,1.4836725404506634,0,yield_margin
M20,8.8,20.0,2.5,18.376,245.0,31.175834772877415,37.861099400481734,209799.60265525567,207251.32359993912,0.07066064591724795,0.11769599799633455,300.0638784831253,4089.0876203372577,0.010069859971384354,2.0429653779761464e-06,5.987228922074796e-07,0.22664403630253535,156800.0,109760.0,109760.0,0.7,0.7,0.0,110686.76732306796,102785.77650240177,451.78272376762436,1.4166101675220004,1.7707627094025005,1,ok
M24,8.8,24.0,3.0,22.051,353.0,42.00818638477284,78.60341590103035,202551.14922364755,203211.93719438123,0.12441582731279774,0.1206221411321987,609.7007643767973,43754.317645535586,0.004974338677703174,1.9757436518858584e-06,4.864670615653827e-07,0.19757328603428487,225920.0,158144.0,158144.0,0.7,0.7,0.0,166788.68431541635,121014.09332344134,472.48919069523043,1.3545283418193983,1.693160427274248,1,ok
M16,10.9,16.0,2.0,14.701,157.0,38.46238523082124,70.74983615887272,204831.16017619657,207560.46695286146,0.19340274908127797,0.09505729615177169,298.94480524861626,17927.82375828832,0.011942610863045279,2.540625499837786e-06,3.7341722824923745e-07,0.12814404697983753,147580.0,103306.0,103306.0,0.7,0.7,0.0,105603.34388992835,83577.22371754274,672.6327636301169,1.3974936262797173,1.5461631609903255,1,ok
M10,8.8,10.0,1.5,9.026,58.0,19.4544631949527,56.512789024565116,209728.52123071454,202026.79902505988,0.12383063463389607,0.10514100122768491,41.67655537822122,6384.833914887347,0.005043590811627962,3.941169244416304e-06,1.5194531604273041e-06,0.2782564051818597,37120.0,25984.0,25984.0,0.7,0.7,0.0,27760.620932839774,20452.15772486044,478.6313953937892,1.3371458833648937,1.6714323542061171,1,ok
M16,12.9,16.0,2.0,14.701,157.0,34.09784600827115,78.346940024861,209572.80777526688,209815.58808063722,0.16973795450632018,0.09061114405781771,303.38006992564084,16023.498191210125,0.016487662723023995,1.7305912235016733e-06,5.698372454743327e-07,0.24770917816365984,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,124859.16756825153,101668.45555345177,795.2813220907741,1.3831583484296204,1.5340483500764879,1,ok
M24,12.9,24.0,3.0,22.051,353.0,52.32181979401864,30.92835482247854,208281.19235359636,204975.07454790323,0.1282175288246042,0.11058977992456047,1164.941437732832,25742.486555512303,0.01799380252045814,1.5059535785040856e-06,9.75277319055699e-08,0.06082249370318737,388300.0,271810.0,271810.0,0.7,0.7,0.0,273375.72222642705,236411.5255058857,774.4354737292551,1.4203894802274555,1.5753410598886326,1,ok
M20,10.9,20.0,2.5,18.376,245.0,34.94837093990689,56.89573651857789,203793.004288208,207676.2088745274,0.09933015460105074,0.06419027952983014,320.9811057865987,21140.763169167152,0.01889160411700977,1.3008984585887381e-06,4.796576497012379e-07,0.2693864279075682,230300.0,161210.0,161210.0,0.7,0.7,0.0,166905.03467338183,135154.3255277562,681.2450394831911,1.3798265609583105,1.5266166206347265,1,ok
M12,10.9,12.0,1.75,10.863,84.3,28.40867538702694,47.3354010239581,203626.574691199,206117.6384089927,0.1154641592113059,0.16603214728273696,178.32990833832443,210.4458040390047,0.009099157536527703,3.4765366837596038e-06,4.859206197969531e-07,0.1226311307785723,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,55495.2072069169,52988.41930012246,658.3061353133678,1.4279070930313293,1.5798121029282792,1,ok
M12,8.8,12.0,1.75,10.863,84.3,26.958704910202147,35.62354109852039,209549.97123681245,207267.56685938482,0.12745020763078097,0.12030780110142755,89.92853827094608,3608.0437640672408,0.006574954463648174,2.391484123086663e-06,4.098199370024967e-07,0.146296127878904,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38294.24283190066,32339.094175750084,454.26148080546454,1.4088801869469474,1.761100233683684,1,ok
M16,10.9,16.0,2.0,14.701,157.0,30.891424888925904,68.94432226106602,203504.2128272208,207968.99760465158,0.11398710233184164,0.13180457272143006,304.5431750377894,4679.842785047773,0.013269142373353929,1.1249021190166844e-06,7.837940159115285e-07,0.41064368579601457,147580.0,103306.0,103306.0,0.7,0.7,0.0,105227.7478901979,93595.96438994928,670.2404324216427,1.4024817879215228,1.55168197812594,1,ok
M8,10.9,8.0,1.25,7.188,36.6,12.293601136536097,61.99715583684079,205067.11101733276,205635.19068630005,0.11703577343844704,0.06422091422327396,19.060520810150162,9202.129223551514,0.009447330128476853,2.534779796083628e-06,6.692154443463624e-06,0.7252847229343639,34404.0,24082.8,24082.8,0.7,0.7,0.0,30756.96374430977,20530.94837578228,840.3542006642014,1.1185759519700627,1.2375733936690054,0,yield_margin
M12,10.9,12.0,1.75,10.863,84.3,22.923770583427032,66.70850734084091,202197.2691500385,205623.95849574928,0.1308182483996636,0.10638871428858578,106.52429051124521,14998.12058506267,0.012040394792238803,2.284467042663796e-06,1.3290971443852722e-06,0.36780781399946516,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,60985.825946492274,42655.70566002917,723.4380302075003,1.299351099541151,1.4375799399178693,1,ok
M12,8.8,12.0,1.75,10.863,84.3,21.352013797761124,78.87905732181619,202989.3312368741,200009.1474300088,0.16837741532819883,0.11340960679578954,74.61349754702512,1815.2049929962225,0.018478590090895117,2.7220172383148663e-06,1.909375545893012e-06,0.4122681091536007,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38514.75113018872,32709.690179843466,456.87723760603467,1.400813932761238,1.7510174159515475,1,ok
M20,8.8,20.0,2.5,18.376,245.0,31.249400061086945,20.295981989259083,208961.68014252168,203061.05800676552,0.11486284964834598,0.15562061371221253,390.3254372740003,2025.2317755123806,0.013517999145707124,1.7723778421894822e-06,4.1312517469347716e-07,0.18902978925313527,156800.0,109760.0,109760.0,0.7,0.7,0.0,110142.82913571385,101932.2940038204,449.56256790087286,1.4236060688689678,1.7795075860862097,1,ok
M12,10.9,12.0,1.75,10.863,84.3,22.25864618891288,37.36160120631633,207134.31979109367,201416.40119714595,0.16968853660403171,0.09244366682393187,98.00902197784012,13120.418404126363,0.0076647973882342625,2.47010534294873e-06,9.298931451695387e-07,0.27349810549009645,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,59057.80957676595,43683.03799718381,700.5671361419448,1.3417700481592998,1.4845115426443316,1,ok
M20,10.9,20.0,2.5,18.376,245.0,44.40307342469295,35.78673428590986,205924.95151419935,208934.39534285903,0.13848116655826026,0.09303397525929893,516.0365819275095,5885.945684688837,0.01209072849256451,8.048983505376291e-07,1.5920680078804647e-07,0.1651342704363025,230300.0,161210.0,161210.0,0.7,0.7,0.0,162181.97134646878,143755.1441241807,661.9672299855869,1.420009869703772,1.5710747494594923,1,ok
M16,12.9,16.0,2.0,14.701,157.0,39.40682891304954,34.55044235215291,205758.68687976047,207740.6406578352,0.1368347263501957,0.1578031875394475,513.4090127422699,15430.83399166543,0.01169378308828883,1.8248417241239974e-06,1.812120152443208e-07,0.0903325826661963,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,122283.90708716045,101023.82592289882,778.878389090194,1.412287226616863,1.5663549240659753,1,ok
M24,8.8,24.0,3.0,22.051,353.0,45.932261682948216,22.696701544092836,207132.39688216205,202716.97443183968,0.16933713743685136,0.11191017509448119,641.4763543781103,11312.852482335284,0.012240917241970342,1.6784866036775939e-06,1.0328052876114937e-07,0.05796522277284747,225920.0,158144.0,158144.0,0.7,0.7,0.0,158799.75201433492,140616.80016878154,449.8576544315437,1.4226722468660158,1.7783403085825198,1,ok
M10,8.8,10.0,1.5,9.026,58.0,15.24640411769002,46.78554388510784,205294.30827435103,201912.03267833032,0.1747594620731166,0.06965258251893089,28.765453733742415,703.0482302632258,0.0051110419567109225,4.965074376324691e-06,3.240387080548661e-06,0.3949061363068535,37120.0,25984.0,25984.0,0.7,0.7,0.0,26261.63806025062,24935.706889939018,452.78686310776936,1.4134685701949603,1.7668357127437004,1,ok
M8,8.8,8.0,1.25,7.188,36.6,15.60470553354319,39.53328461974334,203158.19947541176,204076.36810872843,0.1318870892657217,0.14582222165053688,27.38957255339604,1287.6093582329538,0.013154857043617765,2.564743280392316e-06,1.618862238204801e-06,0.38695384423999235,23424.0,16396.8,16396.8,0.7,0.7,0.0,16895.04539104763,12463.053278479614,461.61326205048175,1.3864419691001209,1.733052461375151,1,ok
M10,12.9,10.0,1.5,9.026,58.0,15.679638086283546,41.64593233377187,207412.18893952406,205834.6185196254,0.17109260376972074,0.08082988938287602,54.52538901161483,2715.7428001542276,0.010340147625194796,4.60290812880572e-06,3.0002372740592444e-06,0.39460474778355753,63800.0,44660.0,44660.0,0.7,0.7,0.0,45731.64500269987,41655.919316870655,788.476637977584,1.3950952343007434,1.5472874416790063,1,ok
M10,12.9,10.0,1.5,9.026,58.0,24.603061888242614,54.42794132967685,202208.7417643763,201085.49357020517,0.13186303251998768,0.13529519714862384,105.38848376352428,11987.003025255253,0.007245646966265742,2.7643878984092767e-06,7.163586327380022e-07,0.20580603221972768,63800.0,44660.0,44660.0,0.7,0.7,0.0,47126.99753083366,33058.35859746834,812.5344401867872,1.3537887695531154,1.501474817140728,1,ok
M16,12.9,16.0,2.0,14.701,157.0,34.31767985399151,32.00963020673941,209899.1783130168,204507.07717374177,0.0786362555017219,0.152626549862937,428.09477397804073,5032.311050398288,0.007322677534732786,1.6397826022639026e-06,2.5486904874767206e-07,0.13452026846813492,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,121566.94783351473,112669.71653203855,774.3117696402212,1.420616401725506,1.5755927364591977,1,ok
M12,12.9,12.0,1.75,10.863,84.3,24.159983944078228,56.05434926147937,207998.82706281243,205807.95299545815,0.14652667913890532,0.11338430742907422,137.74288214361343,8903.940167320014,0.01634834110255211,2.3989739905658613e-06,9.850083534499077e-07,0.2910796373367005,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,67502.75567477118,53767.72023549666,800.7444326781872,1.3737216958485945,1.523582244486623,1,ok
M24,10.9,24.0,3.0,22.051,353.0,44.625619863790554,55.5007050687223,201292.4331082882,202093.73801193538,0.15457395014891265,0.14279227668598252,1096.0310672254732,71471.24913812599,0.016539945676944157,1.142302921896818e-06,2.790956253750336e-07,0.19635282863536993,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,246307.58193437426,163199.94431907558,697.7551896157911,1.3471773682078918,1.4904941095066038,1,ok
M16,10.9,16.0,2.0,14.701,157.0,33.87724780672396,43.773379666796544,202975.7319235741,203129.1890713299,0.1346304710422517,0.1243794579490626,318.0677950480511,32746.741957158913,0.012978490944786486,1.3253443211387501e-06,3.278217655265326e-07,0.19829935308424146,147580.0,103306.0,103306.0,0.7,0.7,0.0,109799.6577457212,69202.22791789207,699.3608773612815,1.344084335324361,1.4870720305716334,1,ok
M20,10.9,20.0,2.5,18.376,245.0,32.49833517890756,32.759201283669825,204729.97509066339,208710.49267400068,0.142357897532248,0.09767846599621909,428.42961958424945,22837.475802563662,0.01709487648341882,1.068405204059935e-06,4.108101777821861e-07,0.2777216778739747,230300.0,161210.0,161210.0,0.7,0.7,0.0,167552.4620982943,133158.26731263706,683.8876004012012,1.3744948723277788,1.5207177310860531,1,ok
M16,8.8,16.0,2.0,14.701,157.0,29.776168303942114,28.408173666453944,202940.62906466518,206079.51942315703,0.12061492195971177,0.16900436264245125,247.63553120764638,3608.1830526017047,0.005645860758251576,2.9463569344288012e-06,3.2063653171853933e-07,0.09814422190952699,100480.0,70336.0,70336.0,0.7,0.7,0.0,70690.12231820474,65353.787429134994,450.2555561669092,1.4214149969595329,1.7767687461994162,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.109999594262526,64.56087631575664,205534.97687501737,208015.89370226773,0.19488489900013894,0.1196136306274224,78.39185716617968,12208.66246742514,0.009828673363053606,3.2938922636923846e-06,1.143758188824061e-06,0.2577395856348878,54520.0,38164.0,38164.0,0.7,0.7,0.0,41310.655605510365,26887.155924514223,712.252682853627,1.319756348595147,1.4601559601478222,1,ok
M24,8.8,24.0,3.0,22.051,353.0,40.03670088120577,51.88023743174034,209436.0103064665,201152.0170759311,0.15033077723113294,0.10647121826212155,550.3813721902116,6079.366225630761,0.009771425764954201,1.2594833750122207e-06,4.948129392875238e-07,0.2820577887864037,225920.0,158144.0,158144.0,0.7,0.7,0.0,159858.73259482416,148209.36905157682,452.85759941876535,1.4132477865479758,1.7665597331849696,1,ok
M16,8.8,16.0,2.0,14.701,157.0,38.77901248714001,26.58136217844112,206349.3953192722,201789.73956745438,0.18635205707606778,0.09235439830042128,199.3223004638149,23475.316416632948,0.005817990603676378,9.92260915311035e-07,1.455366637163496e-07,0.12791085725525772,100480.0,70336.0,70336.0,0.7,0.7,0.0,73338.74784718995,44750.05211694506,467.12578246617807,1.3700806592629873,1.712600824078734,1,ok
M20,10.9,20.0,2.5,18.376,245.0,36.712135262183565,72.07026703734613,205943.21132765533,208441.49235564074,0.10633952886597953,0.05363356359627629,298.6518616074176,37939.030330458816,0.00873874784351521,8.614226778562777e-07,6.498758479065543e-07,0.43001156742247715,230300.0,161210.0,161210.0,0.7,0.7,0.0,177524.2218988895,133802.91381552658,724.5886608117938,1.297287759025748,1.4352970950923172,1,ok
